VEHICLE_ID,EVENT_NO_TRIP,EVENT_NO_STOP,ACT_TIME,GPS_LATITUDE,GPS_LONGITUDE,METERS,OPD_DATE,GPS_SATELLITES,GPS_HDOP
4033,244247335,244247450,24961,45.589138,-122.751505,35101,24JAN2023:00:00:00,11.0,0.9
4033,244247335,244247451,25021,45.59007,-122.754382,35346,24JAN2023:00:00:00,12.0,0.8
4033,244247335,244247455,25180,45.599448,-122.762143,36580,24JAN2023:00:00:00,8.0,0.9
4033,244248469,244248627,82187,45.584492,-122.729458,285852,24JAN2023:00:00:00,12.0,0.8
4033,244248469,244248625,82157,45.583235,-122.726018,285559,24JAN2023:00:00:00,12.0,0.7
4033,244248469,244248625,82152,45.583007,-122.725398,285504,24JAN2023:00:00:00,12.0,0.7
4033,244247839,244247944,50932,45.57771,-122.648983,152717,24JAN2023:00:00:00,12.0,0.8
4033,244247839,244247945,51027,45.581053,-122.661287,153734,24JAN2023:00:00:00,12.0,0.8
4033,244247335,244247456,25216,45.60213,-122.762828,36929,24JAN2023:00:00:00,11.0,0.8
4033,244247335,244247456,25201,45.601633,-122.763443,36840,24JAN2023:00:00:00,9.0,0.8
4033,244247458,244247464,26888,45.589885,-122.753858,38805,24JAN2023:00:00:00,11.0,0.8
4033,244247993,244248126,60233,45.497812,-122.62271,186792,24JAN2023:00:00:00,12.0,0.8
4033,244247993,244248135,60723,45.480697,-122.622702,188696,24JAN2023:00:00:00,12.0,0.7
4033,244247993,244248137,60768,45.47913,-122.622535,188873,24JAN2023:00:00:00,12.0,0.9
4033,244247993,244248138,60833,45.479148,-122.619458,189113,24JAN2023:00:00:00,12.0,0.7
4033,244248302,244248304,71777,45.598625,-122.761653,227921,24JAN2023:00:00:00,12.0,0.8
4033,244248302,244248305,71797,45.596953,-122.760647,228123,24JAN2023:00:00:00,12.0,0.8
4033,244248302,244248306,71877,45.59312,-122.757793,228613,24JAN2023:00:00:00,11.0,0.9
4033,244248302,244248307,71922,45.592442,-122.757118,228705,24JAN2023:00:00:00,12.0,0.9
4033,244248302,244248308,71937,45.591462,-122.756167,228839,24JAN2023:00:00:00,12.0,0.8
4033,244248302,244248308,71947,45.590908,-122.755625,228913,24JAN2023:00:00:00,12.0,0.8
4033,244248302,244248308,71952,45.590665,-122.755388,228945,24JAN2023:00:00:00,12.0,0.9
4033,244248302,244248311,72067,45.589052,-122.751185,229320,24JAN2023:00:00:00,12.0,0.7
4033,244248302,244248313,72147,45.588142,-122.743515,229955,24JAN2023:00:00:00,12.0,0.7
4033,244248469,244248539,80492,45.542607,-122.619917,272439,24JAN2023:00:00:00,12.0,0.7
4033,244248469,244248540,80577,45.54698,-122.620773,273051,24JAN2023:00:00:00,12.0,0.8
4033,244248469,244248541,80597,45.548162,-122.620768,273182,24JAN2023:00:00:00,12.0,0.7
4033,244248469,244248543,80647,45.549145,-122.620372,273306,24JAN2023:00:00:00,12.0,0.7
4033,244248469,244248544,80677,45.551897,-122.620395,273613,24JAN2023:00:00:00,12.0,0.7
4033,244248469,244248546,80702,45.554238,-122.620395,273874,24JAN2023:00:00:00,12.0,0.7
4033,244248469,244248549,80872,45.562605,-122.620387,274795,24JAN2023:00:00:00,12.0,0.7
4033,244248469,244248562,81057,45.570305,-122.614735,276036,24JAN2023:00:00:00,12.0,0.7
4033,244247335,244247421,23534,45.576092,-122.641588,25726,24JAN2023:00:00:00,12.0,0.8
4033,244247581,244247636,35250,45.522858,-122.622978,80548,24JAN2023:00:00:00,11.0,0.7
4033,244247581,244247641,35450,45.532762,-122.62292,81657,24JAN2023:00:00:00,10.0,0.8
4033,244247581,244247644,35676,45.535247,-122.61996,82251,24JAN2023:00:00:00,12.0,0.7
4033,244247581,244247647,35871,45.54039,-122.619943,82822,24JAN2023:00:00:00,12.0,0.8
4033,244247581,244247648,35886,45.541592,-122.619937,82955,24JAN2023:00:00:00,12.0,0.8
4033,244247712,244247724,41845,45.58681,-122.738005,104189,24JAN2023:00:00:00,12.0,0.8
4033,244247712,244247725,41869,45.585993,-122.734578,104474,24JAN2023:00:00:00,12.0,0.8
4033,244247712,244247726,41955,45.584682,-122.730088,104846,24JAN2023:00:00:00,12.0,0.7
4033,244247712,244247727,41994,45.583135,-122.72598,105210,24JAN2023:00:00:00,12.0,0.7
4033,244247712,244247732,42160,45.577827,-122.711482,106493,24JAN2023:00:00:00,12.0,0.9
4033,244247712,244247735,42354,45.577107,-122.696778,107645,24JAN2023:00:00:00,12.0,0.8
4033,244247839,244247841,47433,45.445242,-122.641578,132363,24JAN2023:00:00:00,12.0,0.7
4033,244247839,244247841,47440,45.445332,-122.641602,132369,24JAN2023:00:00:00,12.0,0.7
4033,244247839,244247841,47469,45.445573,-122.64076,132450,24JAN2023:00:00:00,12.0,0.9
4033,244247839,244247841,47483,45.445637,-122.640035,132513,24JAN2023:00:00:00,12.0,0.8
4033,244247839,244247842,47533,45.44641,-122.635323,132911,24JAN2023:00:00:00,12.0,0.9
4033,244247839,244247843,47558,45.446467,-122.63296,133096,24JAN2023:00:00:00,12.0,0.7
4033,244247839,244247851,47808,45.46021,-122.629953,134864,24JAN2023:00:00:00,12.0,0.7
4033,244247839,244247991,52637,45.601967,-122.76352,163235,24JAN2023:00:00:00,12.0,0.8
4033,244247993,244247994,55665,45.601938,-122.763368,163533,24JAN2023:00:00:00,12.0,0.8
4033,244247993,244247994,55695,45.599873,-122.762413,163787,24JAN2023:00:00:00,12.0,0.7
4033,244247993,244247999,55885,45.590665,-122.75538,164965,24JAN2023:00:00:00,12.0,0.7
4033,244247993,244248002,56045,45.589467,-122.749567,165478,24JAN2023:00:00:00,12.0,0.7
4033,244247993,244248003,56075,45.589342,-122.748535,165562,24JAN2023:00:00:00,12.0,0.7
4033,244247993,244248023,56125,45.588448,-122.744833,165869,24JAN2023:00:00:00,12.0,0.8
4033,244247993,244248024,56160,45.588102,-122.743452,165981,24JAN2023:00:00:00,12.0,0.7
4033,244247993,244248025,56190,45.587817,-122.742153,166083,24JAN2023:00:00:00,12.0,0.8
4033,244247993,244248025,56200,45.587503,-122.740882,166188,24JAN2023:00:00:00,12.0,1.0
4033,244247993,244248030,56265,45.58658,-122.7371,166501,24JAN2023:00:00:00,12.0,0.7
4033,244247993,244248031,56300,45.585918,-122.734258,166740,24JAN2023:00:00:00,12.0,1.0
4033,244247993,244248031,56305,45.585738,-122.733493,166802,24JAN2023:00:00:00,12.0,0.7
4033,244248167,244248176,64186,45.455078,-122.629908,197384,24JAN2023:00:00:00,11.0,0.8
4033,244248167,244248177,64206,45.456638,-122.629938,197560,24JAN2023:00:00:00,11.0,0.8
4033,244248167,244248179,64256,45.45863,-122.629968,197774,24JAN2023:00:00:00,11.0,0.9
4033,244248167,244248179,64261,45.459013,-122.629958,197817,24JAN2023:00:00:00,11.0,0.9
4033,244248167,244248184,64456,45.46146,-122.61681,199414,24JAN2023:00:00:00,11.0,0.8
4033,244248167,244248185,64466,45.462095,-122.616533,199489,24JAN2023:00:00:00,11.0,0.8
4033,244248167,244248185,64481,45.462762,-122.615818,199583,24JAN2023:00:00:00,11.0,0.8
4033,244248167,244248186,64511,45.465555,-122.615912,199897,24JAN2023:00:00:00,8.0,1.0
4033,244248302,244248389,73690,45.567723,-122.620387,241602,24JAN2023:00:00:00,12.0,0.8
4033,244247581,244247643,35626,45.534087,-122.620288,82112,24JAN2023:00:00:00,12.0,0.7
4033,244247581,244247642,35531,45.533447,-122.620295,82040,24JAN2023:00:00:00,7.0,1.9
4033,244247458,244247466,26948,45.58916,-122.750863,39060,24JAN2023:00:00:00,8.0,0.9
4033,244247335,244247422,23629,45.578675,-122.652925,26660,24JAN2023:00:00:00,12.0,0.7
4033,244247335,244247422,23569,45.576527,-122.64358,25888,24JAN2023:00:00:00,12.0,0.7
4033,244247335,244247422,23619,45.578165,-122.650893,26492,24JAN2023:00:00:00,12.0,0.8
4033,244247335,244247422,23589,45.576798,-122.644852,25995,24JAN2023:00:00:00,12.0,0.7
4033,244247335,244247431,24125,45.577258,-122.677338,29016,24JAN2023:00:00:00,12.0,0.7
4033,244247335,244247422,23679,45.58104,-122.661005,27334,24JAN2023:00:00:00,12.0,0.7
4033,244247335,244247422,23634,45.57896,-122.653893,26742,24JAN2023:00:00:00,12.0,0.7
4033,244247458,244247466,26958,45.589467,-122.749728,39156,24JAN2023:00:00:00,8.0,0.9
4033,244247335,244247426,23929,45.577273,-122.664338,28012,24JAN2023:00:00:00,11.0,1.0
4033,244247458,244247517,29344,45.544615,-122.621943,54789,24JAN2023:00:00:00,9.0,0.9
4033,244247458,244247516,29273,45.548253,-122.620715,54357,24JAN2023:00:00:00,12.0,1.2
4033,244247458,244247521,29564,45.536615,-122.619955,55776,24JAN2023:00:00:00,12.0,0.7
4033,244247458,244247518,29388,45.542563,-122.6199,55117,24JAN2023:00:00:00,9.0,0.9
4033,244247581,244247600,33910,45.461428,-122.616845,73134,24JAN2023:00:00:00,12.0,0.6
4033,244247335,244247431,24160,45.577215,-122.682605,29424,24JAN2023:00:00:00,12.0,0.7
4033,244247458,244247520,29514,45.538413,-122.619945,55577,24JAN2023:00:00:00,9.0,1.2
4033,244247458,244247524,29854,45.532823,-122.623093,56602,24JAN2023:00:00:00,12.0,0.7
4033,244247335,244247432,24206,45.577173,-122.684833,29602,24JAN2023:00:00:00,12.0,0.7
4033,244247458,244247523,29724,45.533603,-122.620875,56150,24JAN2023:00:00:00,11.0,0.9
4033,244247458,244247525,29884,45.529597,-122.623052,56959,24JAN2023:00:00:00,11.0,1.1
4033,244247581,244247692,37779,45.58236,-122.723625,96828,24JAN2023:00:00:00,12.0,0.8
4033,244247581,244247606,34135,45.475043,-122.61544,74700,24JAN2023:00:00:00,12.0,0.6
4033,244247581,244247702,38093,45.58957,-122.749398,98994,24JAN2023:00:00:00,12.0,0.7
4033,244247458,244247521,29569,45.536375,-122.619985,55802,24JAN2023:00:00:00,11.0,0.9
4033,244247581,244247605,34110,45.473643,-122.616018,74522,24JAN2023:00:00:00,12.0,0.7
4033,244247581,244247696,37863,45.585362,-122.731733,97542,24JAN2023:00:00:00,12.0,0.7
4033,244247581,244247614,34375,45.485432,-122.622617,76402,24JAN2023:00:00:00,11.0,0.8
4033,244247581,244247605,34080,45.471043,-122.615985,74232,24JAN2023:00:00:00,10.0,0.9
4033,244247581,244247702,38133,45.58937,-122.752187,99230,24JAN2023:00:00:00,12.0,0.7
4033,244247712,244247803,45349,45.48895,-122.62292,124672,24JAN2023:00:00:00,12.0,0.7
4033,244247712,244247799,45269,45.492487,-122.622713,124290,24JAN2023:00:00:00,12.0,0.8
4033,244247581,244247703,38176,45.590077,-122.754348,99413,24JAN2023:00:00:00,12.0,0.8
4033,244247712,244247807,45569,45.479605,-122.622677,125711,24JAN2023:00:00:00,12.0,0.8
4033,244247581,244247702,38118,45.589102,-122.751157,99143,24JAN2023:00:00:00,12.0,0.8
4033,244247839,244247950,51287,45.577277,-122.668147,154669,24JAN2023:00:00:00,12.0,0.7
4033,244247581,244247705,38248,45.593845,-122.758453,99948,24JAN2023:00:00:00,10.0,0.8
4033,244247839,244247951,51352,45.577258,-122.673102,155057,24JAN2023:00:00:00,12.0,0.8
4033,244247712,244247804,45419,45.485117,-122.622712,125099,24JAN2023:00:00:00,12.0,0.7
4033,244247712,244247812,45854,45.474717,-122.615683,126804,24JAN2023:00:00:00,12.0,0.7
4033,244247712,244247811,45824,45.477513,-122.615457,126494,24JAN2023:00:00:00,12.0,0.8
4033,244247993,244248149,61258,45.459987,-122.61923,191713,24JAN2023:00:00:00,10.0,0.8
4033,244247839,244247955,51517,45.577157,-122.684503,155940,24JAN2023:00:00:00,12.0,0.8
4033,244247581,244247704,38213,45.591373,-122.756042,99616,24JAN2023:00:00:00,10.0,0.8
4033,244247712,244247812,45844,45.475473,-122.615488,126719,24JAN2023:00:00:00,12.0,0.7
4033,244247839,244247967,51727,45.577167,-122.697577,156957,24JAN2023:00:00:00,12.0,0.9
4033,244247839,244247957,51602,45.57716,-122.688243,156237,24JAN2023:00:00:00,12.0,0.9
4033,244247993,244248149,61273,45.460275,-122.619987,191778,24JAN2023:00:00:00,10.0,0.8
4033,244247993,244248145,61178,45.462702,-122.615932,191253,24JAN2023:00:00:00,12.0,0.7
4033,244247993,244248145,61153,45.463008,-122.615927,191225,24JAN2023:00:00:00,12.0,0.7
4033,244247839,244247968,51792,45.577165,-122.708025,157774,24JAN2023:00:00:00,12.0,0.9
4033,244247839,244247970,51852,45.579898,-122.716958,158543,24JAN2023:00:00:00,12.0,0.7
4033,244247993,244248150,61313,45.46071,-122.622882,192013,24JAN2023:00:00:00,8.0,1.0
4033,244247993,244248151,61368,45.462653,-122.629445,192587,24JAN2023:00:00:00,9.0,0.9
4033,244247993,244248154,61468,45.459797,-122.630003,192924,24JAN2023:00:00:00,12.0,0.7
4033,244247993,244248156,61513,45.455643,-122.629993,193387,24JAN2023:00:00:00,12.0,0.7
4033,244248302,244248351,72592,45.57728,-122.709822,232843,24JAN2023:00:00:00,12.0,0.7
4033,244248302,244248351,72604,45.577092,-122.708243,232968,24JAN2023:00:00:00,12.0,0.7
4033,244248302,244248354,72698,45.577102,-122.701463,233502,24JAN2023:00:00:00,12.0,0.7
4033,244248302,244248354,72714,45.577095,-122.699172,233681,24JAN2023:00:00:00,12.0,0.7
4033,244248302,244248359,72926,45.577085,-122.68337,234908,24JAN2023:00:00:00,11.0,0.9
4033,244248469,244248563,81097,45.570773,-122.614435,276122,24JAN2023:00:00:00,12.0,0.7
4033,244248469,244248565,81142,45.572355,-122.623157,276815,24JAN2023:00:00:00,12.0,0.7
4033,244248469,244248570,81335,45.58106,-122.661047,279926,24JAN2023:00:00:00,12.0,0.7
4033,244248469,244248595,81507,45.577268,-122.67218,281203,24JAN2023:00:00:00,12.0,0.7
4033,244248469,244248597,81602,45.577258,-122.679102,281746,24JAN2023:00:00:00,12.0,0.7
4033,244247335,244247434,24351,45.57718,-122.69588,30465,24JAN2023:00:00:00,11.0,0.9
4033,244247335,244247436,24441,45.577177,-122.704022,31100,24JAN2023:00:00:00,12.0,0.7
4033,244247335,244247436,24451,45.577173,-122.705585,31222,24JAN2023:00:00:00,11.0,0.8
4033,244247335,244247438,24566,45.580518,-122.71859,32313,24JAN2023:00:00:00,12.0,0.7
4033,244247335,244247443,24691,45.58426,-122.728828,33216,24JAN2023:00:00:00,12.0,0.7
4033,244247335,244247444,24751,45.58502,-122.730898,33398,24JAN2023:00:00:00,12.0,0.8
4033,244247335,244247449,24911,45.589292,-122.748245,34832,24JAN2023:00:00:00,12.0,0.7
4033,244247458,244247545,30723,45.490492,-122.622798,61306,24JAN2023:00:00:00,11.0,0.9
4033,244247458,244247547,30773,45.486663,-122.622677,61734,24JAN2023:00:00:00,11.0,0.9
4033,244247458,244247549,30803,45.483223,-122.622672,62116,24JAN2023:00:00:00,11.0,0.9
4033,244247581,244247618,34555,45.493722,-122.622593,77323,24JAN2023:00:00:00,12.0,0.7
4033,244248167,244248172,63841,45.446463,-122.634218,196098,24JAN2023:00:00:00,11.0,0.9
4033,244247581,244247703,38183,45.590155,-122.754562,99432,24JAN2023:00:00:00,12.0,0.7
4033,244247581,244247703,38174,45.590077,-122.754348,99413,24JAN2023:00:00:00,12.0,0.8
4033,244248302,244248364,73189,45.57718,-122.669003,236027,24JAN2023:00:00:00,12.0,0.9
4033,244248167,244248174,64056,45.449025,-122.629732,196719,24JAN2023:00:00:00,9.0,1.1
4033,244248167,244248173,64017,45.446588,-122.629932,196431,24JAN2023:00:00:00,12.0,0.8
4033,244247335,244247423,23804,45.58108,-122.66119,27352,24JAN2023:00:00:00,12.0,0.7
4033,244247335,244247422,23659,45.580432,-122.658812,27158,24JAN2023:00:00:00,12.0,0.7
4033,244247335,244247426,23924,45.577278,-122.663558,27952,24JAN2023:00:00:00,12.0,0.8
4033,244247335,244247453,25126,45.594598,-122.759147,35978,24JAN2023:00:00:00,9.0,0.8
4033,244247335,244247454,25146,45.596167,-122.760638,36186,24JAN2023:00:00:00,9.0,0.9
4033,244247458,244247523,29739,45.53314,-122.6207,56208,24JAN2023:00:00:00,11.0,0.9
4033,244247458,244247518,29359,45.54392,-122.621747,54884,24JAN2023:00:00:00,9.0,1.0
4033,244247458,244247520,29524,45.53792,-122.619983,55630,24JAN2023:00:00:00,9.0,1.0
4033,244247458,244247520,29499,45.539415,-122.619948,55466,24JAN2023:00:00:00,9.0,0.9
4033,244247335,244247455,25186,45.6,-122.762493,36647,24JAN2023:00:00:00,9.0,0.8
4033,244247458,244247516,29283,45.547515,-122.620812,54444,24JAN2023:00:00:00,12.0,0.8
4033,244247458,244247471,27098,45.586057,-122.734782,40382,24JAN2023:00:00:00,10.0,0.8
4033,244247458,244247469,27048,45.587642,-122.741372,39837,24JAN2023:00:00:00,8.0,0.9
4033,244248469,244248595,81522,45.577273,-122.672712,281242,24JAN2023:00:00:00,12.0,0.7
4033,244248469,244248564,81117,45.57126,-122.61787,276402,24JAN2023:00:00:00,12.0,0.7
4033,244247335,244247440,24646,45.581873,-122.722318,32643,24JAN2023:00:00:00,11.0,0.9
4033,244248469,244248597,81592,45.577267,-122.677378,281610,24JAN2023:00:00:00,12.0,0.7
4033,244248469,244248570,81342,45.581067,-122.66107,279930,24JAN2023:00:00:00,12.0,0.7
4033,244247581,244247630,34940,45.510995,-122.622773,79236,24JAN2023:00:00:00,12.0,0.8
3232,244351448,244351501,50407,45.504767,-122.678708,223324,24JAN2023:00:00:00,12.0,0.8
3232,244350911,244350970,20726,45.484368,-122.674887,44261,24JAN2023:00:00:00,11.0,0.8
4033,244248167,244248204,65250,45.497257,-122.622553,203979,24JAN2023:00:00:00,11.0,0.8
3232,244351772,244351865,70222,45.371225,-122.624117,337960,24JAN2023:00:00:00,9.0,1.1
3232,244351552,244351605,56628,45.504482,-122.673452,250998,24JAN2023:00:00:00,10.0,0.9
3232,244351668,244351719,62473,45.496552,-122.672878,291804,24JAN2023:00:00:00,11.0,0.8
4033,244247993,244248049,56755,45.57711,-122.706065,169158,24JAN2023:00:00:00,12.0,0.7
3232,244351978,244351979,76915,45.57453,-122.706293,378039,24JAN2023:00:00:00,12.0,0.7
3232,244351872,244351972,76688,45.582652,-122.724015,375356,24JAN2023:00:00:00,12.0,0.7
3232,244351018,244351071,27413,45.509983,-122.678398,84548,24JAN2023:00:00:00,12.0,1.2
3232,244351772,244351813,67876,45.516462,-122.678902,318844,24JAN2023:00:00:00,9.0,2.3
3232,244351872,244351940,75358,45.525243,-122.676003,365068,24JAN2023:00:00:00,12.0,0.9
3232,244351334,244351372,43448,45.523138,-122.675412,178757,24JAN2023:00:00:00,11.0,0.9
3232,244350911,244350995,21795,45.400013,-122.655545,55190,24JAN2023:00:00:00,11.0,0.7
3232,244351018,244351074,27580,45.511608,-122.682725,84972,24JAN2023:00:00:00,11.0,1.0
3232,244351018,244351068,27308,45.50361,-122.677445,83756,24JAN2023:00:00:00,11.0,0.8
3232,244350911,244350971,20775,45.479112,-122.672795,44862,24JAN2023:00:00:00,12.0,0.8
3232,244351334,244351409,45667,45.430697,-122.656133,190012,24JAN2023:00:00:00,11.0,1.0
3232,244351226,244351326,40263,45.584047,-122.721035,166217,24JAN2023:00:00:00,12.0,0.7
3232,244351117,244351142,31044,45.572672,-122.695567,102261,24JAN2023:00:00:00,11.0,0.8
3232,244351334,244351343,42087,45.584033,-122.713682,169347,24JAN2023:00:00:00,12.0,0.7
3232,244351018,244351059,26802,45.472333,-122.671393,80041,24JAN2023:00:00:00,9.0,0.8
3232,244351448,244351493,49987,45.478525,-122.672435,220111,24JAN2023:00:00:00,12.0,0.8
3232,244351668,244351675,60680,45.36859,-122.618027,274609,24JAN2023:00:00:00,12.0,0.7
3232,244350890,244350899,16167,45.536428,-122.684867,18405,24JAN2023:00:00:00,8.0,1.2
4033,244247458,244247511,29053,45.55598,-122.620433,53484,24JAN2023:00:00:00,12.0,0.7
4033,244247458,244247513,29163,45.551732,-122.620418,53960,24JAN2023:00:00:00,11.0,0.8
3232,244350911,244350914,18349,45.580227,-122.725705,28710,24JAN2023:00:00:00,12.0,0.8
3232,244350911,244350970,20755,45.481257,-122.673513,44619,24JAN2023:00:00:00,11.0,0.9
3232,244350911,244350975,21055,45.462597,-122.668695,46737,24JAN2023:00:00:00,11.0,0.8
3232,244350911,244350975,21060,45.461762,-122.668305,46836,24JAN2023:00:00:00,11.0,0.8
3232,244350911,244350977,21160,45.447155,-122.657225,48666,24JAN2023:00:00:00,10.0,0.9
3232,244351018,244351059,26792,45.471987,-122.671452,80008,24JAN2023:00:00:00,9.0,0.8
3232,244351018,244351062,26997,45.483783,-122.674405,81324,24JAN2023:00:00:00,11.0,0.8
3232,244351117,244351136,30789,45.579975,-122.697285,101344,24JAN2023:00:00:00,11.0,0.9
3232,244351117,244351141,30994,45.576248,-122.695508,101868,24JAN2023:00:00:00,11.0,0.8
3232,244351117,244351141,31019,45.573708,-122.695562,102146,24JAN2023:00:00:00,11.0,0.8
3232,244351117,244351144,31149,45.567277,-122.695628,102854,24JAN2023:00:00:00,11.0,0.8
3232,244351117,244351146,31256,45.56472,-122.695628,103133,24JAN2023:00:00:00,11.0,0.8
3232,244351448,244351496,50182,45.48976,-122.673747,221410,24JAN2023:00:00:00,12.0,0.8
3232,244351448,244351503,50482,45.509772,-122.678083,223879,24JAN2023:00:00:00,12.0,0.8
3232,244351552,244351568,54292,45.583988,-122.697985,240215,24JAN2023:00:00:00,12.0,0.8
3232,244351552,244351578,54681,45.564862,-122.695627,242482,24JAN2023:00:00:00,12.0,0.8
3232,244351552,244351578,54706,45.562743,-122.695665,242715,24JAN2023:00:00:00,12.0,0.8
3232,244351552,244351580,54791,45.556833,-122.693243,243400,24JAN2023:00:00:00,12.0,0.8
3232,244351552,244351632,57960,45.419417,-122.664745,261681,24JAN2023:00:00:00,12.0,0.9
3232,244351552,244351638,58155,45.412108,-122.664578,262589,24JAN2023:00:00:00,12.0,0.7
3232,244351552,244351638,58210,45.408035,-122.660077,263258,24JAN2023:00:00:00,12.0,0.7
3232,244351552,244351641,58290,45.400605,-122.656178,264174,24JAN2023:00:00:00,11.0,1.0
3232,244350890,244350893,15397,45.50726,-122.840733,491,24JAN2023:00:00:00,11.0,0.8
3232,244350890,244350896,15622,45.526273,-122.826733,4126,24JAN2023:00:00:00,11.0,0.8
3232,244350911,244351009,22123,45.368923,-122.618625,59745,24JAN2023:00:00:00,12.0,0.9
3232,244350911,244351014,22218,45.361832,-122.609695,60817,24JAN2023:00:00:00,9.0,1.0
3232,244350911,244351015,22329,45.36324,-122.601752,62185,24JAN2023:00:00:00,9.0,1.0
3232,244351018,244351082,28199,45.528703,-122.666197,87528,24JAN2023:00:00:00,9.0,1.3
3232,244351018,244351083,28249,45.52995,-122.666915,87744,24JAN2023:00:00:00,9.0,0.9
3232,244351018,244351085,28352,45.538992,-122.674575,88963,24JAN2023:00:00:00,11.0,0.8
3232,244351018,244351089,28542,45.556473,-122.69296,91513,24JAN2023:00:00:00,12.0,0.8
3232,244351018,244351090,28602,45.56126,-122.695053,92069,24JAN2023:00:00:00,12.0,0.8
3232,244351448,244351510,51147,45.518965,-122.678678,225205,24JAN2023:00:00:00,11.0,1.2
3232,244351448,244351512,51242,45.521662,-122.677293,225519,24JAN2023:00:00:00,11.0,1.5
3232,244351448,244351515,51407,45.52366,-122.676458,225750,24JAN2023:00:00:00,12.0,0.9
3232,244351552,244351582,54965,45.541428,-122.677297,245619,24JAN2023:00:00:00,12.0,0.8
3232,244351552,244351582,54980,45.54106,-122.677305,245666,24JAN2023:00:00:00,11.0,0.8
3232,244351552,244351585,55085,45.530192,-122.66827,247117,24JAN2023:00:00:00,12.0,0.9
3232,244351552,244351649,58516,45.389255,-122.64377,265747,24JAN2023:00:00:00,11.0,0.8
3232,244351552,244351649,58521,45.388837,-122.643302,265807,24JAN2023:00:00:00,11.0,0.8
3232,244351668,244351721,62543,45.501582,-122.673408,292385,24JAN2023:00:00:00,11.0,0.8
3232,244351668,244351725,62822,45.510743,-122.681658,293830,24JAN2023:00:00:00,11.0,1.1
3232,244351772,244351779,66291,45.584278,-122.722723,307949,24JAN2023:00:00:00,12.0,0.8
3232,244351772,244351783,66440,45.584028,-122.713922,308641,24JAN2023:00:00:00,12.0,1.0
3232,244351772,244351832,69002,45.457412,-122.664342,326123,24JAN2023:00:00:00,10.0,0.8
3232,244351117,244351190,33559,45.423222,-122.661623,121254,24JAN2023:00:00:00,8.0,1.3
