VEHICLE_ID,EVENT_NO_TRIP,EVENT_NO_STOP,ACT_TIME,GPS_LATITUDE,GPS_LONGITUDE,METERS,OPD_DATE,GPS_SATELLITES,GPS_HDOP
3232,244351226,244351254,37122,45.410845,-122.66448,141384,24JAN2023:00:00:00,11.0,0.8
3232,244351226,244351257,37252,45.420803,-122.664837,142622,24JAN2023:00:00:00,12.0,0.8
3232,244351226,244351258,37272,45.421043,-122.667067,142797,24JAN2023:00:00:00,12.0,0.8
3232,244351226,244351321,40153,45.584033,-122.710055,165369,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351335,41894,45.57738,-122.727817,167801,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351342,42057,45.584115,-122.716958,169094,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351402,45476,45.453925,-122.66115,187267,24JAN2023:00:00:00,12.0,0.9
3232,244351334,244351406,45537,45.44496,-122.656875,188322,24JAN2023:00:00:00,12.0,1.0
3232,244351334,244351409,45642,45.434507,-122.65397,189559,24JAN2023:00:00:00,11.0,1.0
3232,244351334,244351412,45757,45.421452,-122.66253,191158,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351413,45787,45.42067,-122.664125,191363,24JAN2023:00:00:00,12.0,0.8
3232,244351334,244351414,45852,45.420795,-122.667873,191673,24JAN2023:00:00:00,10.0,0.8
3232,244351448,244351464,48810,45.391647,-122.646232,208404,24JAN2023:00:00:00,12.0,0.8
3232,244351334,244351409,45662,45.431478,-122.655632,189917,24JAN2023:00:00:00,11.0,1.0
3232,244351668,244351671,60480,45.366365,-122.600722,272708,24JAN2023:00:00:00,12.0,0.7
4033,244247458,244247506,28703,45.570717,-122.615837,51610,24JAN2023:00:00:00,12.0,0.8
3232,244351772,244351832,69037,45.451767,-122.659618,326845,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351882,72612,45.378052,-122.634472,345728,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351884,72687,45.387185,-122.641373,346886,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351891,72831,45.400397,-122.655697,348714,24JAN2023:00:00:00,11.0,0.9
3232,244351872,244351893,72871,45.404642,-122.659972,349290,24JAN2023:00:00:00,12.0,0.9
3232,244351872,244351898,73051,45.419147,-122.662878,351101,24JAN2023:00:00:00,12.0,0.9
3232,244351872,244351899,73121,45.420898,-122.665653,351494,24JAN2023:00:00:00,12.0,0.9
3232,244351872,244351942,75463,45.525303,-122.671675,365399,24JAN2023:00:00:00,10.0,0.9
3232,244351872,244351948,75882,45.554563,-122.692112,369784,24JAN2023:00:00:00,12.0,0.7
3232,244351978,244351985,77501,45.51193,-122.704958,388131,24JAN2023:00:00:00,11.0,0.9
3232,244351978,244351986,77597,45.509635,-122.726432,390142,24JAN2023:00:00:00,11.0,0.8
3232,244350911,244351016,22345,45.361493,-122.60347,62418,24JAN2023:00:00:00,9.0,1.2
3232,244351018,244351025,25408,45.370307,-122.621433,65881,24JAN2023:00:00:00,10.0,0.8
3232,244351018,244351025,25413,45.370585,-122.622265,65953,24JAN2023:00:00:00,11.0,0.8
3232,244351018,244351093,28741,45.569788,-122.695522,93008,24JAN2023:00:00:00,12.0,0.7
3232,244351117,244351166,32479,45.509005,-122.67661,110959,24JAN2023:00:00:00,11.0,0.9
3232,244351117,244351168,32594,45.506812,-122.673525,111375,24JAN2023:00:00:00,11.0,1.0
3232,244351117,244351170,32674,45.502843,-122.672577,111836,24JAN2023:00:00:00,12.0,0.8
3232,244351117,244351171,32778,45.498363,-122.671878,112338,24JAN2023:00:00:00,11.0,2.1
3232,244351117,244351217,34560,45.369925,-122.620447,129278,24JAN2023:00:00:00,12.0,0.6
3232,244351117,244351220,34630,45.36409,-122.610805,130264,24JAN2023:00:00:00,10.0,0.8
3232,244351117,244351222,34685,45.361947,-122.609625,130514,24JAN2023:00:00:00,11.0,0.8
3232,244351226,244351230,36194,45.359697,-122.605552,132479,24JAN2023:00:00:00,12.0,0.8
3232,244351226,244351230,36207,45.359802,-122.605638,132493,24JAN2023:00:00:00,12.0,0.8
3232,244351226,244351230,36251,45.36072,-122.604333,132654,24JAN2023:00:00:00,11.0,0.8
3232,244351226,244351292,38834,45.519673,-122.678357,155619,24JAN2023:00:00:00,10.0,1.0
3232,244351226,244351299,39442,45.530008,-122.667055,157457,24JAN2023:00:00:00,12.0,0.8
3232,244351334,244351377,44116,45.514323,-122.68002,179789,24JAN2023:00:00:00,12.0,1.2
3232,244351334,244351383,44411,45.50958,-122.677137,180588,24JAN2023:00:00:00,10.0,0.7
3232,244351334,244351384,44496,45.507263,-122.674587,180983,24JAN2023:00:00:00,10.0,0.8
3232,244351772,244351794,66720,45.578128,-122.697282,310567,24JAN2023:00:00:00,12.0,0.8
3232,244351772,244351850,69806,45.405737,-122.660045,333179,24JAN2023:00:00:00,12.0,0.8
3232,244351772,244351858,70011,45.38797,-122.642345,335580,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351900,73146,45.421038,-122.667748,351654,24JAN2023:00:00:00,12.0,1.2
3232,244351872,244351909,73481,45.442885,-122.655772,355000,24JAN2023:00:00:00,9.0,1.1
3232,244351872,244351950,75987,45.562602,-122.69561,370714,24JAN2023:00:00:00,12.0,0.7
3232,244351872,244351951,76002,45.563985,-122.695595,370867,24JAN2023:00:00:00,12.0,0.7
3232,244351978,244351988,77967,45.516958,-122.81769,398248,24JAN2023:00:00:00,12.0,0.7
3232,244351978,244351993,78236,45.503922,-122.844247,401481,24JAN2023:00:00:00,12.0,0.7
3232,244351668,244351669,60275,45.359532,-122.605437,271807,24JAN2023:00:00:00,11.0,0.9
3232,244351668,244351671,60400,45.361725,-122.603038,272149,24JAN2023:00:00:00,11.0,0.8
3232,244351668,244351671,60530,45.364143,-122.605815,273426,24JAN2023:00:00:00,12.0,0.7
3232,244350890,244350897,15922,45.50861,-122.73448,11873,24JAN2023:00:00:00,11.0,0.9
3232,244350890,244350898,16077,45.515975,-122.68808,16062,24JAN2023:00:00:00,10.0,1.8
3232,244350890,244350900,16197,45.541772,-122.678345,19182,24JAN2023:00:00:00,9.0,0.9
3232,244350911,244350946,19651,45.526873,-122.673478,38786,24JAN2023:00:00:00,11.0,1.0
3232,244350911,244350950,19800,45.524277,-122.675432,39205,24JAN2023:00:00:00,9.0,1.1
3232,244350890,244350901,16322,45.571098,-122.678568,22506,24JAN2023:00:00:00,8.0,0.9
3232,244350890,244350906,16607,45.57718,-122.705283,25575,24JAN2023:00:00:00,11.0,0.9
3232,244350911,244350957,20230,45.510032,-122.6789,41022,24JAN2023:00:00:00,8.0,1.0
3232,244350911,244350957,20240,45.50989,-122.678282,41063,24JAN2023:00:00:00,7.0,1.2
3232,244350911,244350960,20315,45.509105,-122.676623,41210,24JAN2023:00:00:00,9.0,1.0
3232,244351018,244351051,26448,45.421565,-122.662312,73936,24JAN2023:00:00:00,11.0,0.8
3232,244351334,244351345,42132,45.584022,-122.708443,169750,24JAN2023:00:00:00,10.0,0.8
3232,244351018,244351092,28677,45.564443,-122.695585,92427,24JAN2023:00:00:00,12.0,0.8
3232,244351018,244351088,28467,45.547708,-122.684297,90322,24JAN2023:00:00:00,11.0,1.0
3232,244351018,244351115,29364,45.57765,-122.727705,97490,24JAN2023:00:00:00,11.0,0.8
3232,244351668,244351731,63292,45.519467,-122.678465,294910,24JAN2023:00:00:00,11.0,1.1
4033,244247839,244247949,51227,45.577257,-122.662728,154259,24JAN2023:00:00:00,12.0,0.8
3232,244351448,244351467,48861,45.397338,-122.652368,209177,24JAN2023:00:00:00,12.0,0.7
3232,244351448,244351466,48825,45.393562,-122.648337,208672,24JAN2023:00:00:00,12.0,0.8
3232,244350911,244350984,21351,45.420955,-122.662653,51789,24JAN2023:00:00:00,12.0,0.7
3232,244350911,244350987,21566,45.41969,-122.667727,52384,24JAN2023:00:00:00,12.0,1.1
3232,244351018,244351072,27485,45.510847,-122.682243,84859,24JAN2023:00:00:00,10.0,1.2
3232,244351018,244351074,27590,45.512072,-122.682445,85029,24JAN2023:00:00:00,10.0,1.2
3232,244351018,244351080,28074,45.525202,-122.676325,86560,24JAN2023:00:00:00,8.0,1.3
3232,244351018,244351080,28088,45.525177,-122.676015,86582,24JAN2023:00:00:00,7.0,1.4
3232,244351117,244351151,31526,45.540825,-122.677283,106337,24JAN2023:00:00:00,10.0,0.9
3232,244351226,244351267,37601,45.445065,-122.656887,146473,24JAN2023:00:00:00,11.0,0.8
3232,244351226,244351269,37631,45.449687,-122.658438,147004,24JAN2023:00:00:00,12.0,0.8
3232,244351226,244351273,37871,45.472852,-122.67139,149799,24JAN2023:00:00:00,12.0,0.7
3232,244351226,244351274,37906,45.473565,-122.671467,149883,24JAN2023:00:00:00,12.0,0.8
3232,244351226,244351275,37981,45.480767,-122.673183,150684,24JAN2023:00:00:00,10.0,0.8
3232,244351334,244351350,42461,45.582903,-122.69719,170733,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351350,42466,45.58254,-122.697203,170773,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351356,42571,45.575427,-122.695523,171669,24JAN2023:00:00:00,12.0,0.9
3232,244351334,244351357,42606,45.571313,-122.695587,172121,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351358,42666,45.566552,-122.695618,172642,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351428,46434,45.389838,-122.64437,196017,24JAN2023:00:00:00,12.0,0.7
3232,244351448,244351481,49508,45.423362,-122.661352,213536,24JAN2023:00:00:00,10.0,1.1
3232,244351448,244351486,49643,45.442672,-122.655623,215869,24JAN2023:00:00:00,10.0,0.9
3232,244351448,244351491,49867,45.467423,-122.67004,218858,24JAN2023:00:00:00,12.0,0.8
3232,244351552,244351618,57296,45.471835,-122.671692,254739,24JAN2023:00:00:00,12.0,0.7
3232,244351668,244351698,61428,45.421055,-122.667765,282191,24JAN2023:00:00:00,12.0,0.9
3232,244351668,244351701,61612,45.419308,-122.662995,282717,24JAN2023:00:00:00,12.0,0.8
3232,244351668,244351703,61732,45.427698,-122.658373,283719,24JAN2023:00:00:00,12.0,1.0
3232,244351668,244351706,61807,45.437923,-122.652762,284947,24JAN2023:00:00:00,12.0,0.8
3232,244350911,244350980,21230,45.438027,-122.652805,49733,24JAN2023:00:00:00,8.0,0.9
3232,244350911,244350991,21671,45.411452,-122.664735,53599,24JAN2023:00:00:00,12.0,1.0
3232,244350911,244350988,21591,45.419413,-122.66451,52636,24JAN2023:00:00:00,12.0,0.7
4033,244247839,244247957,51617,45.577135,-122.690602,156422,24JAN2023:00:00:00,12.0,0.9
3232,244351552,244351588,55445,45.524002,-122.675445,248313,24JAN2023:00:00:00,11.0,1.4
4033,244248302,244248382,73403,45.580928,-122.661252,237021,24JAN2023:00:00:00,12.0,0.9
4033,244247712,244247713,41265,45.601815,-122.76353,101306,24JAN2023:00:00:00,12.0,0.8
3232,244351117,244351178,33108,45.477338,-122.672235,114778,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351912,73586,45.458202,-122.664947,356857,24JAN2023:00:00:00,8.0,1.1
3232,244351117,244351171,32783,45.498173,-122.671883,112359,24JAN2023:00:00:00,11.0,2.8
3232,244351018,244351114,29349,45.579075,-122.726645,97314,24JAN2023:00:00:00,11.0,1.0
3232,244351226,244351234,36550,45.368687,-122.618185,135277,24JAN2023:00:00:00,11.0,0.8
3232,244351226,244351292,38829,45.519238,-122.678588,155567,24JAN2023:00:00:00,12.0,1.1
3232,244351552,244351652,58676,45.377975,-122.634598,267202,24JAN2023:00:00:00,8.0,0.9
3232,244351872,244351954,76140,45.57264,-122.695517,371807,24JAN2023:00:00:00,12.0,0.7
3232,244351668,244351742,64072,45.546652,-122.682855,299172,24JAN2023:00:00:00,8.0,1.1
3232,244351772,244351866,70267,45.37068,-122.622823,338077,24JAN2023:00:00:00,9.0,0.9
3232,244351772,244351868,70327,45.36662,-122.614247,338881,24JAN2023:00:00:00,12.0,0.8
3232,244351772,244351812,67757,45.519693,-122.67711,318463,24JAN2023:00:00:00,12.0,0.7
3232,244351772,244351870,70432,45.361202,-122.609795,339622,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351915,73798,45.47445,-122.671557,358766,24JAN2023:00:00:00,12.0,0.8
3232,244351668,244351742,64143,45.555103,-122.692245,300364,24JAN2023:00:00:00,12.0,0.9
3232,244351978,244351980,76995,45.569923,-122.696287,379054,24JAN2023:00:00:00,12.0,0.7
3232,244351668,244351706,61827,45.440543,-122.653997,285252,24JAN2023:00:00:00,12.0,0.8
3232,244351772,244351869,70357,45.364585,-122.611228,339207,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351925,74302,45.504827,-122.678705,362458,24JAN2023:00:00:00,12.0,0.8
3232,244351552,244351554,53952,45.577777,-122.727527,237498,24JAN2023:00:00:00,12.0,0.8
3232,244351772,244351870,70482,45.359163,-122.609817,339884,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351927,74392,45.509692,-122.678062,362992,24JAN2023:00:00:00,12.0,0.8
3232,244351668,244351715,62308,45.484693,-122.674898,290454,24JAN2023:00:00:00,8.0,1.1
3232,244351552,244351620,57410,45.463932,-122.668813,255645,24JAN2023:00:00:00,10.0,1.2
3232,244351552,244351560,54067,45.584088,-122.718378,238645,24JAN2023:00:00:00,12.0,0.7
3232,244351552,244351620,57480,45.452503,-122.660017,257092,24JAN2023:00:00:00,12.0,0.8
3232,244351668,244351753,64841,45.583965,-122.697225,303701,24JAN2023:00:00:00,12.0,0.9
3232,244351668,244351719,62468,45.495972,-122.672902,291741,24JAN2023:00:00:00,12.0,0.8
3232,244351552,244351553,53917,45.576928,-122.728923,237323,24JAN2023:00:00:00,12.0,0.9
3232,244351668,244351750,64746,45.57806,-122.697253,303061,24JAN2023:00:00:00,12.0,0.7
3232,244351552,244351620,57396,45.466492,-122.669672,255374,24JAN2023:00:00:00,12.0,1.0
3232,244351772,244351821,68424,45.496608,-122.671925,321551,24JAN2023:00:00:00,10.0,0.8
3232,244351978,244351982,77170,45.566342,-122.678802,380738,24JAN2023:00:00:00,12.0,0.9
3232,244351872,244351873,72323,45.366618,-122.600605,342189,24JAN2023:00:00:00,12.0,0.9
3232,244351978,244351983,77255,45.547418,-122.678838,382798,24JAN2023:00:00:00,11.0,0.8
3232,244351978,244351984,77385,45.523028,-122.686173,385809,24JAN2023:00:00:00,11.0,0.8
3232,244351668,244351763,65156,45.584098,-122.718688,305351,24JAN2023:00:00:00,12.0,0.7
3232,244351772,244351830,68792,45.475767,-122.671893,323961,24JAN2023:00:00:00,12.0,0.8
3232,244351978,244351984,77380,45.523985,-122.686647,385697,24JAN2023:00:00:00,11.0,0.9
3232,244351772,244351831,68832,45.471642,-122.671733,324417,24JAN2023:00:00:00,12.0,0.7
3232,244351226,244351276,38041,45.483797,-122.674428,151035,24JAN2023:00:00:00,10.0,0.8
3232,244351772,244351820,68384,45.499078,-122.671818,321280,24JAN2023:00:00:00,8.0,1.2
3232,244351978,244351983,77265,45.545355,-122.677592,383049,24JAN2023:00:00:00,12.0,0.7
3232,244351226,244351285,38440,45.510233,-122.679455,154330,24JAN2023:00:00:00,12.0,0.9
3232,244351334,244351443,47021,45.36141,-122.603518,201837,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351369,43279,45.52762,-122.66929,177868,24JAN2023:00:00:00,11.0,0.8
3232,244351978,244351985,77440,45.515365,-122.692232,386933,24JAN2023:00:00:00,10.0,1.0
3232,244351334,244351446,47085,45.361108,-122.60381,201880,24JAN2023:00:00:00,12.0,1.2
3232,244351334,244351367,43018,45.535865,-122.674343,176668,24JAN2023:00:00:00,12.0,0.7
3232,244351226,244351282,38258,45.500523,-122.672512,152919,24JAN2023:00:00:00,12.0,0.7
4033,244247581,244247705,38243,45.593465,-122.758078,99897,24JAN2023:00:00:00,10.0,0.8
3232,244350911,244350940,19273,45.55122,-122.689113,35027,24JAN2023:00:00:00,8.0,1.0
3232,244351018,244351096,28841,45.576997,-122.695498,93799,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351377,44131,45.513667,-122.680412,179867,24JAN2023:00:00:00,12.0,1.4
3232,244351872,244351884,72692,45.387715,-122.641953,346959,24JAN2023:00:00:00,12.0,0.8
3232,244351018,244351056,26593,45.442253,-122.655277,76435,24JAN2023:00:00:00,10.0,0.9
4033,244247581,244247697,37913,45.586167,-122.735033,97814,24JAN2023:00:00:00,12.0,0.8
4033,244247993,244248102,59649,45.521027,-122.623093,184221,24JAN2023:00:00:00,11.0,0.9
3232,244351872,244351884,72677,45.386125,-122.640242,346740,24JAN2023:00:00:00,12.0,0.9
3232,244351018,244351026,25463,45.372178,-122.626,66294,24JAN2023:00:00:00,11.0,0.8
4033,244248302,244248336,72529,45.57936,-122.715673,232329,24JAN2023:00:00:00,12.0,0.7
4033,244248469,244248621,81957,45.577495,-122.710363,284175,24JAN2023:00:00:00,12.0,0.7
3232,244350911,244350966,20606,45.493128,-122.672618,43227,24JAN2023:00:00:00,12.0,0.8
4033,244247581,244247698,37968,45.586762,-122.737425,98011,24JAN2023:00:00:00,12.0,0.7
3232,244351018,244351059,26812,45.472738,-122.671383,80089,24JAN2023:00:00:00,9.0,0.9
3232,244351018,244351063,27057,45.487818,-122.675268,81784,24JAN2023:00:00:00,11.0,0.8
3232,244351018,244351070,27378,45.506697,-122.678663,84173,24JAN2023:00:00:00,10.0,0.8
3232,244351117,244351136,30799,45.579333,-122.697305,101414,24JAN2023:00:00:00,11.0,0.9
3232,244351226,244351256,37177,45.416438,-122.663473,141998,24JAN2023:00:00:00,12.0,0.8
3232,244351226,244351323,40203,45.584143,-122.715473,165788,24JAN2023:00:00:00,12.0,0.7
3232,244351226,244351327,40318,45.582647,-122.724033,166574,24JAN2023:00:00:00,10.0,0.9
3232,244351226,244351330,40373,45.579535,-122.726297,166956,24JAN2023:00:00:00,10.0,0.8
3232,244351334,244351335,41884,45.576747,-122.728475,167706,24JAN2023:00:00:00,12.0,0.8
3232,244351334,244351406,45552,45.442857,-122.655857,188572,24JAN2023:00:00:00,12.0,0.8
3232,244351448,244351467,48860,45.397338,-122.652368,209177,24JAN2023:00:00:00,12.0,0.7
3232,244351448,244351467,48870,45.397655,-122.65271,209228,24JAN2023:00:00:00,12.0,0.7
3232,244350911,244350981,21276,45.430623,-122.656177,50594,24JAN2023:00:00:00,7.0,1.2
3232,244351448,244351474,49080,45.417385,-122.663275,211793,24JAN2023:00:00:00,12.0,0.8
3232,244351018,244351078,27974,45.522655,-122.676602,86271,24JAN2023:00:00:00,7.0,0.9
3232,244351117,244351155,31715,45.52689,-122.672628,108441,24JAN2023:00:00:00,11.0,0.8
3232,244351117,244351158,31905,45.522282,-122.67576,109147,24JAN2023:00:00:00,11.0,1.4
3232,244351117,244351200,34148,45.40829,-122.66013,123878,24JAN2023:00:00:00,12.0,0.7
3232,244351117,244351207,34308,45.391847,-122.646573,126038,24JAN2023:00:00:00,12.0,0.7
3232,244351226,244351275,37961,45.4787,-122.672488,150454,24JAN2023:00:00:00,10.0,0.8
3232,244351334,244351353,42516,45.577338,-122.697268,171342,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351418,46086,45.413167,-122.664392,192822,24JAN2023:00:00:00,12.0,0.8
3232,244351448,244351482,49523,45.425305,-122.659795,213782,24JAN2023:00:00:00,10.0,0.9
3232,244351448,244351485,49618,45.439683,-122.653435,215500,24JAN2023:00:00:00,10.0,0.9
3232,244351448,244351486,49663,45.445593,-122.656842,216213,24JAN2023:00:00:00,10.0,0.9
3232,244351552,244351608,56891,45.496973,-122.671902,251845,24JAN2023:00:00:00,10.0,1.0
3232,244351552,244351614,57111,45.483395,-122.67438,253449,24JAN2023:00:00:00,12.0,0.7
3232,244351552,244351619,57322,45.471575,-122.671698,254765,24JAN2023:00:00:00,12.0,0.7
3232,244351772,244351815,67981,45.51115,-122.68165,319465,24JAN2023:00:00:00,11.0,0.7
3232,244351772,244351818,68204,45.50831,-122.676628,320046,24JAN2023:00:00:00,11.0,0.7
3232,244351772,244351818,68214,45.507813,-122.676597,320100,24JAN2023:00:00:00,11.0,1.0
3232,244351772,244351818,68244,45.507353,-122.675895,320190,24JAN2023:00:00:00,11.0,0.9
3232,244351772,244351869,70362,45.364388,-122.611072,339231,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351915,73793,45.473873,-122.671498,358703,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351918,73968,45.487828,-122.67527,360277,24JAN2023:00:00:00,9.0,1.0
3232,244351872,244351926,74352,45.509218,-122.678258,362941,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351973,76706,45.582002,-122.72448,375438,24JAN2023:00:00:00,12.0,0.7
3232,244351552,244351562,54127,45.584027,-122.713622,239011,24JAN2023:00:00:00,12.0,0.7
3232,244351552,244351629,57800,45.420588,-122.662722,260896,24JAN2023:00:00:00,12.0,0.9
3232,244351018,244351078,27929,45.521028,-122.677583,86076,24JAN2023:00:00:00,8.0,1.2
3232,244351117,244351149,31461,45.54498,-122.678375,105835,24JAN2023:00:00:00,11.0,0.8
3232,244351668,244351750,64761,45.579177,-122.69721,303175,24JAN2023:00:00:00,12.0,0.7
3232,244351772,244351830,68787,45.4763,-122.671968,323902,24JAN2023:00:00:00,12.0,0.7
3232,244351872,244351878,72557,45.37266,-122.627035,344896,24JAN2023:00:00:00,12.0,0.8
3232,244351668,244351715,62278,45.482295,-122.67371,290174,24JAN2023:00:00:00,9.0,1.1
3232,244351772,244351831,68827,45.472028,-122.671652,324373,24JAN2023:00:00:00,12.0,0.7
3232,244351552,244351627,57705,45.429313,-122.657745,259853,24JAN2023:00:00:00,11.0,1.1
3232,244351668,244351710,62038,45.470128,-122.671525,288830,24JAN2023:00:00:00,10.0,0.8
3232,244351872,244351880,72592,45.375917,-122.632018,345426,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351877,72504,45.370605,-122.622325,344465,24JAN2023:00:00:00,12.0,0.8
3232,244351872,244351931,74652,45.511508,-122.68275,363445,24JAN2023:00:00:00,12.0,2.7
3232,244351226,244351285,38410,45.509387,-122.678187,154165,24JAN2023:00:00:00,12.0,0.7
3232,244351772,244351831,68877,45.466687,-122.669873,324996,24JAN2023:00:00:00,12.0,0.9
3232,244351872,244351873,72379,45.363677,-122.607837,343042,24JAN2023:00:00:00,12.0,0.7
3232,244351978,244351983,77185,45.563227,-122.678782,381083,24JAN2023:00:00:00,12.0,0.8
3232,244351226,244351282,38305,45.503775,-122.677843,153490,24JAN2023:00:00:00,12.0,0.7
4033,244247712,244247792,44939,45.503937,-122.622695,123014,24JAN2023:00:00:00,12.0,0.8
3232,244351334,244351369,43284,45.527217,-122.670143,177947,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351362,42823,45.553065,-122.69115,174202,24JAN2023:00:00:00,11.0,1.3
3232,244351334,244351371,43399,45.523673,-122.67543,178698,24JAN2023:00:00:00,12.0,0.7
3232,244351448,244351501,50397,45.50409,-122.678722,223249,24JAN2023:00:00:00,12.0,0.8
3232,244351552,244351640,58250,45.403035,-122.658782,263838,24JAN2023:00:00:00,11.0,0.8
3232,244351552,244351632,57910,45.420077,-122.667933,261394,24JAN2023:00:00:00,12.0,0.7
3232,244351334,244351432,46634,45.379198,-122.635985,197381,24JAN2023:00:00:00,11.0,0.9
3232,244351334,244351363,42913,45.544867,-122.677967,175580,24JAN2023:00:00:00,12.0,0.7
3232,244351552,244351571,54373,45.579965,-122.697282,240710,24JAN2023:00:00:00,12.0,0.7
3232,244351552,244351633,57975,45.419237,-122.663442,261781,24JAN2023:00:00:00,12.0,0.8
3232,244351552,244351643,58345,45.396863,-122.652102,264693,24JAN2023:00:00:00,11.0,0.9
3232,244351018,244351086,28372,45.540467,-122.676942,89209,24JAN2023:00:00:00,11.0,0.8
3232,244350911,244351014,22253,45.364003,-122.605248,61429,24JAN2023:00:00:00,9.0,1.0
3232,244350911,244351014,22273,45.365197,-122.599977,61865,24JAN2023:00:00:00,9.0,1.0
3232,244351552,244351581,54841,45.554302,-122.692013,243699,24JAN2023:00:00:00,12.0,0.8
3232,244351018,244351088,28507,45.55401,-122.69174,91225,24JAN2023:00:00:00,11.0,1.0
3232,244351552,244351660,58920,45.364755,-122.611395,269521,24JAN2023:00:00:00,9.0,0.9
3232,244351552,244351582,54967,45.541428,-122.677298,245619,24JAN2023:00:00:00,12.0,0.8
3232,244351552,244351656,58746,45.371612,-122.624965,268218,24JAN2023:00:00:00,9.0,1.1
